,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
22043,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.5,13,5955
22044,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.58,13,5955
22045,Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.83,13,5955
22046,Indigo,6E-171,Delhi,Late_Night,one,Morning,Kolkata,Economy,7.08,13,5955
22047,Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.0,13,5955
22048,Indigo,6E-171,Delhi,Late_Night,one,Morning,Kolkata,Economy,8.25,13,5955
22049,Indigo,6E-2178,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.75,13,5955
22050,Indigo,6E-6971,Delhi,Morning,one,Evening,Kolkata,Economy,8.75,13,5955
22051,Indigo,6E-2343,Delhi,Late_Night,two_or_more,Morning,Kolkata,Economy,8.75,13,6008
22052,AirAsia,I5-829,Delhi,Night,zero,Night,Kolkata,Economy,2.17,13,6060
22053,AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.42,13,6060
22054,AirAsia,I5-550,Delhi,Evening,zero,Evening,Kolkata,Economy,2.67,13,6060
22055,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,24.75,13,6060
22056,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,13,6270
22057,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,13,6270
22058,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Economy,2.08,13,6690
22059,Indigo,6E-2001,Delhi,Afternoon,one,Night,Kolkata,Economy,5.33,13,6443
22060,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,13,6443
22061,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.33,13,6443
22062,Indigo,6E-2247,Delhi,Morning,one,Evening,Kolkata,Economy,8.25,13,6443
22063,GO_FIRST,G8-422,Delhi,Night,one,Early_Morning,Kolkata,Economy,11.5,13,6461
22064,GO_FIRST,G8-422,Delhi,Night,one,Afternoon,Kolkata,Economy,16.08,13,6461
22065,Indigo,6E-2485,Delhi,Afternoon,one,Evening,Kolkata,Economy,7.25,13,6932
22066,Indigo,6E-6238,Delhi,Morning,one,Evening,Kolkata,Economy,8.58,13,6932
22067,Indigo,6E-6171,Delhi,Evening,one,Night,Kolkata,Economy,4.25,13,7420
22068,Indigo,6E-128,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.0,13,7420
22069,Indigo,6E-5031,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.25,13,7420
22070,Indigo,6E-6278,Delhi,Morning,one,Afternoon,Kolkata,Economy,6.83,13,7420
22071,Indigo,6E-6636,Delhi,Afternoon,one,Night,Kolkata,Economy,6.92,13,7420
22072,Indigo,6E-5001,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.33,13,7420
22073,Indigo,6E-2338,Delhi,Afternoon,one,Night,Kolkata,Economy,7.58,13,8396
22074,Indigo,6E-2032,Delhi,Evening,one,Late_Night,Kolkata,Economy,7.17,13,8713
22075,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Kolkata,Economy,9.5,13,8728
22076,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Kolkata,Economy,7.08,13,8869
22077,Indigo,6E-2615,Delhi,Morning,one,Evening,Kolkata,Economy,5.5,13,8885
22078,Indigo,6E-889,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,13,9861
22079,Air_India,AI-409,Delhi,Morning,one,Evening,Kolkata,Economy,7.0,13,10081
22080,Air_India,AI-415,Delhi,Evening,one,Afternoon,Kolkata,Economy,19.42,13,10081
22081,Air_India,AI-409,Delhi,Morning,one,Afternoon,Kolkata,Economy,25.58,13,10081
22082,Air_India,AI-879,Delhi,Morning,one,Evening,Kolkata,Economy,5.42,13,10303
22083,Indigo,6E-5073,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.33,13,11050
22084,Air_India,AI-837,Delhi,Evening,one,Morning,Kolkata,Economy,13.75,13,11625
22085,Air_India,AI-544,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,13,11625
22086,Air_India,AI-560,Delhi,Morning,one,Morning,Kolkata,Economy,23.92,13,11625
22087,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.67,13,12045
22088,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.92,13,12045
22089,Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Economy,22.33,13,12045
22090,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,10.0,13,12150
22091,Air_India,AI-540,Delhi,Night,one,Afternoon,Kolkata,Economy,17.25,13,12150
22092,Air_India,AI-891,Delhi,Evening,one,Afternoon,Kolkata,Economy,20.75,13,12150
22093,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,25.75,13,12150
22094,Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,27.42,13,12150
22095,Air_India,AI-889,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.58,13,12150
22096,AirAsia,I5-784,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,13,12280
22097,Air_India,AI-537,Delhi,Evening,one,Afternoon,Kolkata,Economy,21.67,13,12570
22098,Air_India,AI-429,Delhi,Morning,one,Afternoon,Kolkata,Economy,28.08,13,12570
22099,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,23.25,13,12990
22100,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,13,12990
22101,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,24.92,13,12990
22102,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,13,12990
22103,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,27.17,13,12990
22104,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,28.42,13,12990
22105,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.58,13,13095
22106,Vistara,UK-993,Delhi,Afternoon,one,Evening,Kolkata,Economy,7.08,13,13095
22107,Vistara,UK-945,Delhi,Morning,one,Evening,Kolkata,Economy,8.25,13,13095
22108,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,9.58,13,13095
22109,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,10.42,13,13095
22110,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,11.08,13,13095
22111,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Economy,12.42,13,13095
22112,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Economy,14.17,13,13095
22113,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,22.08,13,13095
22114,GO_FIRST,G8-338,Delhi,Morning,one,Evening,Kolkata,Economy,7.0,13,12854
22115,GO_FIRST,G8-334,Delhi,Early_Morning,one,Evening,Kolkata,Economy,9.5,13,12854
22116,GO_FIRST,G8-530,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.5,13,12854
22117,GO_FIRST,G8-2501,Delhi,Late_Night,one,Evening,Kolkata,Economy,15.5,13,12854
22118,Air_India,AI-868,Delhi,Evening,one,Night,Kolkata,Economy,5.67,13,12990
22119,Air_India,AI-636,Delhi,Afternoon,one,Night,Kolkata,Economy,9.17,13,12990
22120,Air_India,AI-803,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.42,13,12990
22121,Air_India,AI-678,Delhi,Morning,one,Night,Kolkata,Economy,14.67,13,12990
22122,Air_India,AI-665,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.67,13,12990
22123,Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.67,13,12990
22124,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.5,13,13410
22125,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,Economy,7.33,13,13410
22126,Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,13,13410
22127,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Economy,9.33,13,13410
22128,Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.08,13,13410
22129,Vistara,UK-953,Delhi,Night,one,Morning,Kolkata,Economy,13.0,13,13410
22130,Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,13,13410
22131,Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Economy,14.67,13,13410
22132,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Economy,15.92,13,13410
22133,Vistara,UK-941,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,13,13410
22134,Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.17,13,13410
22135,Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,6.67,13,13138
22136,Vistara,UK-981,Delhi,Night,one,Morning,Kolkata,Economy,11.83,13,13515
22137,Air_India,AI-805,Delhi,Evening,one,Morning,Kolkata,Economy,12.83,13,13410
22138,Air_India,AI-624,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,13,13410
22139,Air_India,AI-868,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,13,13410
22140,Air_India,AI-441,Delhi,Evening,one,Morning,Kolkata,Economy,15.0,13,13410
22141,Air_India,AI-636,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.33,13,13410
22142,Air_India,AI-678,Delhi,Morning,one,Morning,Kolkata,Economy,23.83,13,13410
22143,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Kolkata,Economy,24.83,13,13410
22144,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Kolkata,Economy,25.83,13,13410
22145,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,20.17,13,13830
22146,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,21.0,13,13830
22147,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,21.83,13,13830
22148,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,23.08,13,13830
22149,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,13,13830
22150,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,25.33,13,13830
22151,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,19.0,13,13935
22152,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Night,Kolkata,Economy,18.75,13,13688
22153,Air_India,AI-479,Delhi,Night,two_or_more,Night,Kolkata,Economy,26.42,13,13688
22154,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Morning,Kolkata,Economy,27.92,13,13688
22155,Air_India,AI-453,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,31.25,13,13688
22156,Indigo,6E-2089,Delhi,Morning,one,Evening,Kolkata,Economy,7.75,13,13767
22157,Air_India,AI-805,Delhi,Evening,one,Afternoon,Kolkata,Economy,16.17,13,13830
22158,Air_India,AI-624,Delhi,Evening,one,Afternoon,Kolkata,Economy,17.17,13,13830
22159,Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,Economy,18.33,13,13830
22160,Vistara,UK-637,Delhi,Evening,two_or_more,Evening,Kolkata,Economy,26.75,13,14186
22161,Vistara,UK-637,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.5,13,14900
22162,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,12.42,13,15412
22163,Vistara,UK-879,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.0,13,15813
22164,Air_India,AI-423,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,7.67,13,15720
22165,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,14.0,13,17640
22166,Vistara,UK-811,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.92,13,18087
22167,Air_India,AI-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,10.0,13,18135
22168,Indigo,6E-2329,Delhi,Morning,one,Evening,Kolkata,Economy,6.58,13,18282
22169,Air_India,AI-485,Delhi,Early_Morning,one,Morning,Kolkata,Economy,29.17,13,22693
22170,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,5954
22171,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,5954
22172,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,14,5954
22173,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,14,5954
22174,Vistara,UK-747,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,5955
22175,Vistara,UK-727,Delhi,Night,zero,Night,Kolkata,Economy,2.25,14,5955
22176,GO_FIRST,G8-101,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.17,14,5954
22177,GO_FIRST,G8-103,Delhi,Evening,zero,Night,Kolkata,Economy,2.33,14,5954
22178,Indigo,6E-2841,Delhi,Night,zero,Late_Night,Kolkata,Economy,2.08,14,5955
22179,Indigo,6E-2513,Delhi,Morning,zero,Morning,Kolkata,Economy,2.17,14,5955
22180,Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,14,5955
22181,Indigo,6E-2517,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,14,5955
22182,Indigo,6E-387,Delhi,Night,zero,Late_Night,Kolkata,Economy,2.17,14,5955
22183,Indigo,6E-483,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.25,14,5955
22184,Indigo,6E-912,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,14,5955
22185,Air_India,AI-762,Delhi,Night,zero,Night,Kolkata,Economy,2.08,14,5955
22186,Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Economy,2.25,14,5955
22187,AirAsia,I5-711,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.67,14,5953
22188,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.58,14,5953
22189,AirAsia,I5-768,Delhi,Afternoon,two_or_more,Night,Kolkata,Economy,7.75,14,5953
22190,AirAsia,I5-783,Delhi,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,8.25,14,5953
22191,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,9.67,14,5953
22192,AirAsia,I5-1529,Delhi,Morning,two_or_more,Evening,Kolkata,Economy,10.17,14,5953
22193,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.25,14,5953
22194,AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,14,5953
22195,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Economy,11.75,14,5953
22196,AirAsia,I5-721,Delhi,Night,one,Morning,Kolkata,Economy,12.25,14,5953
22197,AirAsia,I5-740,Delhi,Early_Morning,two_or_more,Night,Kolkata,Economy,13.08,14,5953
22198,AirAsia,I5-747,Delhi,Evening,one,Morning,Kolkata,Economy,14.0,14,5953
22199,AirAsia,I5-1529,Delhi,Morning,two_or_more,Late_Night,Kolkata,Economy,16.0,14,5953
22200,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,14,5954
22201,GO_FIRST,G8-153,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.67,14,5954
22202,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,14,5954
22203,GO_FIRST,G8-237,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.08,14,5954
22204,GO_FIRST,G8-423,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.17,14,5954
22205,GO_FIRST,G8-7535,Delhi,Evening,one,Night,Kolkata,Economy,6.58,14,5954
22206,GO_FIRST,G8-7534,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,14,5954
22207,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkata,Economy,8.58,14,5954
22208,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Kolkata,Economy,9.25,14,5954
22209,GO_FIRST,G8-7533,Delhi,Afternoon,one,Night,Kolkata,Economy,10.08,14,5954
22210,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,10.42,14,5954
22211,GO_FIRST,G8-330,Delhi,Night,one,Early_Morning,Kolkata,Economy,10.5,14,5954
22212,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,14,5954
22213,GO_FIRST,G8-275,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.67,14,5954
22214,GO_FIRST,G8-346,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.83,14,5954
22215,GO_FIRST,G8-145,Delhi,Early_Morning,one,Evening,Kolkata,Economy,12.33,14,5954
22216,GO_FIRST,G8-323,Delhi,Evening,one,Early_Morning,Kolkata,Economy,12.67,14,5954
22217,GO_FIRST,G8-713,Delhi,Evening,one,Morning,Kolkata,Economy,12.75,14,5954
22218,GO_FIRST,G8-338,Delhi,Morning,one,Night,Kolkata,Economy,13.08,14,5954
22219,GO_FIRST,G8-171,Delhi,Evening,one,Early_Morning,Kolkata,Economy,13.25,14,5954
22220,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,14,5954
22221,GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Kolkata,Economy,14.5,14,5954
22222,GO_FIRST,G8-2513,Delhi,Evening,one,Early_Morning,Kolkata,Economy,15.0,14,5954
22223,GO_FIRST,G8-334,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.58,14,5954
22224,GO_FIRST,G8-7534,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,16.0,14,5954
22225,GO_FIRST,G8-717,Delhi,Evening,one,Morning,Kolkata,Economy,16.0,14,5954
22226,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,14,5954
22227,Indigo,6E-761,Delhi,Evening,one,Night,Kolkata,Economy,4.17,14,5955
22228,Indigo,6E-6171,Delhi,Evening,one,Night,Kolkata,Economy,4.25,14,5955
22229,Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.33,14,5955
22230,Indigo,6E-397,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.25,14,5955
22231,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.33,14,5955
22232,Indigo,6E-2001,Delhi,Afternoon,one,Night,Kolkata,Economy,5.33,14,5955
22233,Indigo,6E-6195,Delhi,Afternoon,one,Night,Kolkata,Economy,5.42,14,5955
22234,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.5,14,5955
22235,Indigo,6E-2181,Delhi,Morning,one,Afternoon,Kolkata,Economy,5.5,14,5955
22236,Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,5.75,14,5955
22237,Indigo,6E-198,Delhi,Early_Morning,one,Morning,Kolkata,Economy,6.08,14,5955
22238,Indigo,6E-6205,Delhi,Afternoon,one,Evening,Kolkata,Economy,6.33,14,5955
22239,Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.58,14,5955
22240,Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,6.83,14,5955
22241,Indigo,6E-5041,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.83,14,5955
22242,Indigo,6E-6636,Delhi,Afternoon,one,Night,Kolkata,Economy,6.92,14,5955
22243,Indigo,6E-6238,Delhi,Morning,one,Afternoon,Kolkata,Economy,7.0,14,5955
22244,Indigo,6E-2043,Delhi,Afternoon,one,Night,Kolkata,Economy,7.0,14,5955
22245,Indigo,6E-171,Delhi,Late_Night,one,Morning,Kolkata,Economy,7.08,14,5955
22246,Indigo,6E-5336,Delhi,Afternoon,one,Night,Kolkata,Economy,7.92,14,5955
22247,Indigo,6E-2148,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,8.0,14,5955
22248,Indigo,6E-2181,Delhi,Morning,one,Evening,Kolkata,Economy,8.08,14,5955
22249,Indigo,6E-889,Delhi,Afternoon,one,Night,Kolkata,Economy,8.08,14,5955
22250,AirAsia,I5-829,Delhi,Night,zero,Night,Kolkata,Economy,2.17,14,6060
22251,AirAsia,I5-548,Delhi,Early_Morning,zero,Early_Morning,Kolkata,Economy,2.42,14,6060
22252,AirAsia,I5-550,Delhi,Evening,zero,Evening,Kolkata,Economy,2.67,14,6060
22253,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,14,6060
22254,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,14,6060
22255,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,14,6060
22256,Indigo,6E-282,Delhi,Morning,zero,Afternoon,Kolkata,Economy,2.17,14,6270
22257,Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Economy,2.08,14,6690
22258,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.17,14,6690
22259,Air_India,AI-401,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.17,14,6375
22260,Air_India,AI-767,Delhi,Afternoon,zero,Afternoon,Kolkata,Economy,2.33,14,6375
22261,GO_FIRST,G8-422,Delhi,Night,one,Early_Morning,Kolkata,Economy,11.5,14,6461
22262,Vistara,UK-705,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,7005
22263,Air_India,AI-415,Delhi,Evening,one,Afternoon,Kolkata,Economy,19.42,14,7351
22264,Air_India,AI-409,Delhi,Morning,one,Afternoon,Kolkata,Economy,25.58,14,7351
22265,Indigo,6E-2615,Delhi,Morning,one,Evening,Kolkata,Economy,5.5,14,7420
22266,Indigo,6E-926,Delhi,Evening,one,Late_Night,Kolkata,Economy,5.67,14,7908
22267,Indigo,6E-2367,Delhi,Evening,one,Night,Kolkata,Economy,6.17,14,7908
22268,Air_India,AI-473,Delhi,Evening,one,Afternoon,Kolkata,Economy,20.17,14,8370
22269,Air_India,AI-560,Delhi,Morning,one,Morning,Kolkata,Economy,23.92,14,8727
22270,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Kolkata,Economy,9.5,14,8728
22271,Air_India,AI-889,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.58,14,8864
22272,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Kolkata,Economy,7.08,14,8869
22273,Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Economy,10.67,14,9147
22274,Air_India,AI-544,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,14,9147
22275,Air_India,AI-542,Delhi,Morning,one,Morning,Kolkata,Economy,22.33,14,9147
22276,Air_India,AI-877,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.83,14,9210
22277,Air_India,AI-805,Delhi,Evening,one,Afternoon,Kolkata,Economy,16.17,14,9284
22278,Air_India,AI-624,Delhi,Evening,one,Afternoon,Kolkata,Economy,17.17,14,9284
22279,Air_India,AI-441,Delhi,Evening,one,Afternoon,Kolkata,Economy,18.33,14,9284
22280,Indigo,6E-2046,Delhi,Evening,one,Late_Night,Kolkata,Economy,6.83,14,9373
22281,Air_India,AI-469,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.83,14,9538
22282,Air_India,AI-483,Delhi,Evening,one,Night,Kolkata,Economy,27.58,14,9538
22283,Air_India,AI-805,Delhi,Evening,one,Morning,Kolkata,Economy,12.83,14,10210
22284,Air_India,AI-624,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,14,10210
22285,Air_India,AI-868,Delhi,Evening,one,Morning,Kolkata,Economy,14.83,14,10210
22286,Air_India,AI-441,Delhi,Evening,one,Morning,Kolkata,Economy,15.0,14,10210
22287,Air_India,AI-636,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.33,14,10210
22288,Air_India,AI-865,Delhi,Morning,one,Morning,Kolkata,Economy,22.17,14,10210
22289,Air_India,AI-678,Delhi,Morning,one,Morning,Kolkata,Economy,23.83,14,10210
22290,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Kolkata,Economy,24.83,14,10210
22291,Air_India,AI-887,Delhi,Early_Morning,one,Morning,Kolkata,Economy,25.83,14,10210
22292,Air_India,AI-895,Delhi,Morning,one,Evening,Kolkata,Economy,7.5,14,10618
22293,Vistara,UK-981,Delhi,Night,one,Morning,Kolkata,Economy,11.83,14,11389
22294,Vistara,UK-953,Delhi,Night,one,Morning,Kolkata,Economy,13.0,14,11389
22295,Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,14,11389
22296,Vistara,UK-977,Delhi,Evening,one,Morning,Kolkata,Economy,14.67,14,11389
22297,Vistara,UK-955,Delhi,Evening,one,Morning,Kolkata,Economy,15.92,14,11389
22298,Vistara,UK-941,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,14,11389
22299,Vistara,UK-933,Delhi,Afternoon,one,Morning,Kolkata,Economy,18.17,14,11389
22300,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,19.0,14,11389
22301,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,20.17,14,11389
22302,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,21.0,14,11389
22303,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,21.83,14,11389
22304,Vistara,UK-981,Delhi,Night,one,Evening,Kolkata,Economy,22.08,14,11389
22305,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,23.08,14,11389
22306,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,23.25,14,11389
22307,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,14,11389
22308,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,14,11389
22309,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,24.92,14,11389
22310,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,25.33,14,11389
22311,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,14,11389
22312,Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Economy,27.17,14,11389
22313,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,Economy,28.42,14,11389
22314,Air_India,AI-504,Delhi,Night,one,Early_Morning,Kolkata,Economy,8.0,14,11204
22315,Air_India,AI-803,Delhi,Early_Morning,one,Early_Morning,Kolkata,Economy,23.08,14,11204
22316,AirAsia,I5-784,Delhi,Evening,one,Morning,Kolkata,Economy,16.92,14,11207
22317,Air_India,AI-540,Delhi,Night,one,Morning,Kolkata,Economy,12.92,14,11357
22318,Air_India,AI-807,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.92,14,11729
22319,Air_India,AI-502,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,15.75,14,11729
22320,Air_India,AI-506,Delhi,Morning,one,Early_Morning,Kolkata,Economy,19.5,14,11729
22321,Air_India,AI-537,Delhi,Evening,one,Morning,Kolkata,Economy,17.33,14,11777
22322,Air_India,AI-429,Delhi,Morning,one,Morning,Kolkata,Economy,23.75,14,11777
22323,GO_FIRST,G8-113,Delhi,Early_Morning,one,Evening,Kolkata,Economy,11.92,14,12045
